id_evento_std,nombre_evento_class,artistas_evento_std,nombre_evento_std,curador,organizadores_std,Lugar_std,pais,ciudad,mes_inicio,año_inicio,tipo_evento_naturaleza,tipo_evento_participacion,tipo_evento_espacio_tiempo,tipos_criterio_evento
62,"II Salón Atma de Fotografía contemporánea - Cali - 2001","Jorge Acero Laschevsky; José Kattán; Angela María Baena; Diego Fernando Morales; Fredy Colorado; Tomás Reyes; Borís Marlon Galvis; Claudia Sandoval; Yuri Josa; Ricardo Arjona; Luis Eduardo Mondragón; María Gabriela Borrero; Martha Posso Rosero; Juan Carlos Cuadros; Eugenio Sánchez; Alejandra Gutiérrez; María Angela Guzmán- Juan Manuel Figueroa; Alejandro Ardila; Giovani Millán; Óscar Andrés Becerra; Efraín Plested; Carlos Andrés Cruz; María del Pilar Rodríguez; Gustavo Adolfo Rodríguez; Norman Suescun","II Salón Atma de Fotografía contemporánea",,"Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,2,2001,salón,colectiva,periodica,
63,"II Salón Nacional de Arte Joven Marta Traba - Cali - 1989","Jorge Montealegre;Freddy Hernándo Barbosa; Sergio Bartelsman; Miky Calero; Adalberto Ceballos; Luis Eduardo Cruz; Frederic Chastro; Jorge Echeverri; Guillermo Franco; Rosemarie Gleiser; Jorge Hernán González; Monika Herrán; Álvaro Hurtado H.; Miguel Antonio Lozano; Michel Meyer; Iván Darío Morales; Hernándo Ordoñez G. ; Silvia Patiño; Carlos Pineda; Clemencia Poveda; Angela María Ramírez; Harold Orlando Rodríguez; Víctor Manuel Rodríguez; Fernando Salazar; Gilma Suárez; Catalina Toro; Héctor Wiesner García; Omaira Abadía; Memo Bejarano; Nicolás Buenaventura; Óscar Campo; Eduardo Carvajal; Javier Humberto Cruz Góngora; Gilles Charalambos; Jose Antonio Dorado Z.; Víctor Gaviria; Diego León Hoyos; Luis Fernando Lopez C.; Manuel Guerrero M.; Diego Morales Parra;Isabel Moreno C.; Óscar Salazar","II Salón Nacional de Arte Joven Marta Traba","Miguel González","Museo de Arte Moderno La Tertulia;  ; Carvajal S.A. ; Propal S.A.","Museo de Arte Moderno La Tertulia",Colombia,Cali,11,1989,salón,colectiva,periodica,curador
64,"II Salón Pirelli - Caracas - 1995","Pablo Van Wong ;","II Salón Pirelli",,"Museo de Arte Contemporáneo de Caracas","Museo de Arte Contemporáneo de Caracas",Venezuela,Caracas,,1995,salón,colectiva,periodica,
65,"II Trienal Latinoamericana de grabado - Buenos Aires - 1979","Miguel Ángel Rojas ;","II Trienal Latinoamericana de grabado",,"Centro de Arte y Comunicación","Centro de Arte y Comunicación;Salas Nacionales de Exposición",Argentina,"Buenos Aires",,1979,trienal,colectiva,periodica,
66,"III Bienal Americana de Artes Gráficas - Cali - 1976","Álvaro Barrios; Ned Truss; Carlos Alberto Caicedo; José Urbach; Juan Camilo Uribe; Édgar Álvarez; Édgar Silva; Margarita Lozano; Gastón Betelli; Hernándo Cárdenas; Dicken Castro; José Nazario Clároz; Ómar Rayo; Pedro Alcántara Herrán; Luis Paz; Saturnino Ramírez; Augusto Rendón; Claudia Arango; Jorge Arriaga; Caros Revilla; Emma Reyes; Maríana Varela; Juan Manuel Colombia; Hernándo Tejada; Darío Morales; Óscar Muñoz; Manuel Camargo; Uldarico Minotta; Hernán Darío Santos; Alberto Sierra Maya; Mónica Meira; Carlos Pinilla; Rómulo Polo Flórez; Édgar Correal; José Mina; Gregorio Cuartas; Teresa Cuéllar; Mauricio Cuéllar; Gilberto Parra; Jorge Peña; Lucy Tejada; Susy Iglicki; Francisco J. Gámez; José Fernando García; Gustavo Gómez-Casallas; Leonel Góngora; Pilar Caballero; Ever Astudillo; Luis Caballero; Phanor León; Armando Londoño; Marta Granados; Antonio Grass; Maripaz Jaramillo; Carlos Lersundy; Juan Cárdenas; Jaime Mendoza; Santiago Cárdenas; Aníbal Gil; Beatriz González; Juan Antonio Roda; Gracia Barrios; José Balmes; Germán Aristizábal; Enrique Grau; Alfredo Guerrero; Bernal Ponce; Roser Bru; Dinora Doudtchitzki; Nemesio Antúnez; Guillermo Núñez; Florencia de Amesti; Catalina Parra; Mario Toral; Eduardo Vilches; Ernesto Fontesilla; Lotty Rosenfeld; Juan Gómez Quiroz ; Alberto Cedrón; Enrique Aguirresabala; Raúl Alonso; Delia Cugat; Enrique Toroja; Carlos Gorriarena; Óscar Smoje; Juan Fresan; Noé Nojechowicz; Norberto Onofrío; Alfredo de Vicenzo; Eduardo Audivert; Sergio Camporeale; Carmelo Carra; Juan Carlos Gómez; Tomás Gonda; Rogelio Polesello; Liliana Porter; Daniel Zelaya; Julián Usandizaga ; Eduardo Muñoz Bachs; René de la Nuez; Alfredo González Rostgaard; Mario Gallardo; Emilio Sánchez; René Azcuy Cárdenas; Luis Miguel Valdés; Tomás Sánchez; Alredo Sosabravo; Rafael Zarza; Félix Beltrán; Umberto Peña; Antonio Pérez; Jim Amaral; David Becker; Vita Giorgi; Will Barnet; Jim Dine; Ikeda Masuo; Alexander Calder; Ivan Chermayeff; Allan D´Arcangelo; Robert Kipniss; Michael Kirk; Charles Klabunde;Toni Krajnc; Peter Milton; Kenjilo Nanao; Lowell Nesbitt; Louise Nevelson; Mauricio Lasansky; Kenso Okada; Jack Youngerman; Martin Levine; Carol Summers; Lucas Samaras; John Loring; Ernest Trova; Saul Bass; Roger Cook; Paul Davis; Dan Quest; Gene Federico; James Miho; Paul Levy; Dean Lindsay; Toshihiro Katayama; Richard Claude Ziemann; Fred Troller; Massimo Vignelli ; Tancredo De Araújo; Regina Cavalcanti; Ana Bella Geiger; Antonio Enrique Amaral; Joao Camara Filho; Binicio Horta; Mira Schendel; Luis Gregorio Correia; Iazid Thame; Claudio Tozzi ; Julio Alpuy; Luis Solari; Eduardo Fornasari; Luis Camnitzer; Leonilda González; Pablo Obelar ; Carlos Laos-Brache; Humberto Aquino; Leoncio Villanueva; José Bracamonte; Víctor Escalante; Jesús Ruiz Durán; German Braun; Carlos Dávila; Fernando de Szyszlo; Ciro Palacios ; Diego Barbosa; Henry Bermúdez; Eugenio Espinoza; Margot Romer; Juvenal Ravelo; Ana María Mazzei; Régulo Pérez; Gladys Meneses; Édgar Sánchez; Jorge Stever ; Roberto Cabrera; Zipacná de León; Rodolfo Abularach; Erwin Guillermo de León; Marien Marsicovetere; Luis Díaz; Arnoldo Ramírez Amaya; Carlos Cañas; Antonio Ponce García ; Gerardo González Álvarez ; Rolando López de Uribe; Juan Ramón Velásquez; Myrna Báez; Luis Hernández Cruz; Lorenzo Homar; Ernesto Torres; Antonio Martorell; María Eugenia Somoza ; Estuardo Maldonado; Luis Molinari; Mauricio Bueno; Eduardo Morán ; Mario Gordillo; Óscar Pantoja; Gil Imana ; Félix Domingo; Edmundo Velarde; Octavio Toral; Guillermo Trujillo ; Nunik Sauret; José José Luis Cuevas; Edmundo Aquino; Flora Golberg; René Alis; Luis López Loza; Fernand Bergeron; Ken Damby; Robert Wayne Eastcott; Rolf Harder; Ernest Roch; Pat Fleisher; Antonio Frasconi; Sarah Valerie Gersovitz; Susan Hudson;Anne Meredith Barry ","III Bienal Americana de Artes Gráficas",,"Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,5,1976,bienal,colectiva,periodica,
67,"III Bienal de Arte de Bogotá - Bogotá - 1992","José Horacio Martínez ; Maryluz Álvarez; Ricardo Amaya; Fernando Arias; Arturo Vila; Jaime Ávila Ferrer; José Alejandro Bermúdez; María Teresa Cano; Alejandro Castaño; Lorenzo Castro; María Cristina Celis; Marta Combariza; María Elvira Escallón; Rodrigo Facundo; María Dolores Garcés; Rodrigo González; Elías Heim; Juan Fernando Herrán; María Fernanda López; María Elvira Marmolejo; Catalina Mejía; Carlos Mery; Juan Guillermo Molina; Mario Opazo; Juanita Pérez; Gloria Posada; Mauricio Quintero; Carlos Santa; Beatriz Suaza; Bernado Uribe; Grupo de arquitectura Utopía;Patricia Gómez; José Mario Gómez; Fabio A. Ramírez ; Olga Silva-Cecilia Víctoria","III Bienal de Arte de Bogotá",,"Museo de Arte Moderno de Bogotá","Museo de Arte Moderno de Bogotá",Colombia,Bogotá,8,1992,bienal,colectiva,periodica,
68,"III Bienal de San Juan del Grabado Latinoamericano - San Juan de Puerto Rico - 1974","Miguel Ángel Rojas ;","III Bienal de San Juan del Grabado Latinoamericano",,"Instituto de Cultura Puertorriqueña","Museo de Arte de Ponce","Puerto Rico","San Juan de Puerto Rico",1,1974,bienal,colectiva,periodica,
69,"III Bienal Internacional de Video - Medellín  - 1990","Carlos Echeverri; Raúl Marroquín; Enrique Fontanilles (Suiza); Rafael Franca (Brasil) ; René Coehlo (Holanda);  Santiago Echeverry ; Roberto Sarmiento;  Suzanne Mitus ; Carlos Uribe ;  Alejandro Castillo ; Sergio Ramírez ; Elbert Valderrama ; Grupo Confabularios (Jorge Camacho - Germán Cubillos – Óscar Godoy - Jeanette Téllez);  Juan Fernando Franco ; Rafael Quintero; Omaira Abadía; Videoartes de la Universidad Nacional;John Jairo Restrepo;  Carlos Rodríguez;  Javier Cruz ;  Ana Claudia Múnera ;  Óscar Potes ; José Manuel Valdés ;  Dora Lucía Mejía ;  Johan Rausch Restrepo ;Colectivo Universal Nacional ;  Mauricio Cuartas ;  Manuel Guerrero ;  Esmeralda Bedoya;  Margarita Becerra ;  Jimmy Irreño;  Patricia Bravo;  Carlos Echeverry","III Bienal Internacional de Video",,"Museo de Arte Moderno de Medellín","Museo de Arte Moderno de Medellín",Colombia,"Medellín ",8,1990,bienal,colectiva,periodica,
70,"III Bienal Nacional de Artes Plásticas de Mérida y I Colombo-Venezolana - Mérida  - 1994","Adolfo Cifuentes; Aída Cortez; Álvaro Diego Gómez; Ana Claudia Múnera;Aníbal Ortizpozo;Carlos Alberto García;Carlos Arturo Gómez;Carlos Uribe;Corina Briceño;Danza T;Domenica Aglialoro;Édgar Plata;Eduardo Azuaje;Emilio Esteban Prada;Fernando Arias;Fernando E.Rubio Ahumada;Gerardo García;Giovanni Escala Cardozo;Guillermo Quintero;Harry López;Henry Carvajal Franceschi;Irene Szabadics;Isbecia Llavaneras;Ismael Mundaray;Jaime Ávila Ferrer;Jennifer Hackshaw;Jesús Guerrero;Jesús Matheus González;Jorge Rodríguez Aguilar;José Luis Chacón;José Omar Valbuena;Julián Chaves;Lihie Talmor;Lucas Ospina;José Luis Cuevas;Luis Rocca Brit;Luisa Dagnino;Luz Ángela Lizarazo;Marcos Miliani;María Carola Aguirre;María Fernanda López;Mario Opazo;Martín Morales;Marylee Coll;Miguel Böhmer Ángel;Nelsón Benítez Ceballos;Nelson Flórez;Nestor Alí Quiñones;Nidia Delmoral;Omar Sánchez;Óscar Salamanca;Ricardo Benaím;Ricardo Benaím;Solange Salazar;Syndia Reyes;William Caryu;Wolfgang Vegas","III Bienal Nacional de Artes Plásticas de Mérida y I Colombo-Venezolana",,"Dirección de Cultura del Estado Mérida;Consejo Nacional de la Cultura CONAC; Museo de Arte Moderno de Mérida Juan Astorga Anta; Colcultura; Colcultura","Museo de Arte Moderno de Mérida Juan Astorga Anta","Venezuela ","Mérida ",11,1994,bienal,colectiva,periodica,
71,"III Festival Internacional de Arte de Cali - Jovenes Artistas de Cali - Cali - 1988","Jaime Alberto Franco; Cristina Llano;Vivian Monsalve; Jorge Alberto Reyes Osma; Guillermo Vélez; Claudia Víctoria ; Luis Guillermo Villegas","III Festival Internacional de Arte de Cali - Jovenes Artistas de Cali","Miguel González","Proartes; Centro Colombo Americano de Medellín","Museo Arqueológico La Merced",Colombia,Cali,5,1988,festival,colectiva,periodica,curador
72,"III Festivales de Performande de Cali - Cali - 1999","Leonardo Herrera;Fernando Pertuz; Manuel Romero; Leonardo Herrera; Luis Mondragón; Rosemberg Sandoval; Carolina Caicedo; Grupo Nómada; Sylvia Aseneyba Sánchez; Mónica del Llano;Francisco Camacho; Juan David Medina;Fabio Melesio Palacios; Marcela Gómez; Juliana Guevara; Juan Fernando Toro; Alejandra Gutiérrez; Giovanni Vargas; Diana Lasso; Juan Carlos Melo; Yuri Hernándo Forero; Nini Bautista; Ángela Baena; Alfonso Castillo; Mauricio Corradini; Javier Morales; Fernando Olivella;Carlos Ortega; Boris Pérez","III Festivales de Performande de Cali",,"Helena Producciones ","Museo de Arte Moderno La Tertulia",Colombia,Cali,10,1999,festival,colectiva,periodica,
73,"III Salón de Arte Joven Santa Fe de Bogotá - Bogotá - 1993","Ana Claudia Múnera","III Salón de Arte Joven Santa Fe de Bogotá",,"Galería Santa Fe","Galería Santa Fe - Planetario Distrital",Colombia,Bogotá,,1993,salón,colectiva,periodica,
249,"Imagenes y Signos - Bogotá - 1990","Ana María Rueda ;Gustavo Bejarano; Helena Delprat; Luis Luna; Manuel Hernández; Jose Antonio Gonzáles; Diego Mazuera; Francisco Ruiz; María Teresa Vieco","Imagenes y Signos",,"Galería El Museo","Galería El Museo",Colombia,Bogotá,8,1990,exposición,colectiva,temporal,
250,"Imaginario - Cali - 1996","Jorge Acero Laschevsky;Wilson Díaz; John Edwar González; Miguel Böhmer",Imaginario,"Óscar Muñoz","Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,1,1996,exposición,colectiva,temporal,curador
251,"Inside out Outside in. Transfer: Kolumbien - Dortmund - 1996","Ana Claudia Múnera;","Inside out Outside in. Transfer: Kolumbien",,"Kuenstlerhaus Dortmund","Kuenstlerhaus Dortmund",Alemania,Dortmund,,1996,exposición,colectiva,temporal,
74,"IV Bienal Americana de Artes Gráficas - Cali - 1981","Jorge Canale; Aída Caraballo; Américo Castilla; Hugo de Marziani; Walter Kohler; Liliana Porter; Lydia Mabel Rubli ; Rodolfo Abularach; Moisés Barrios; Luis Díaz ; Carmen Aldunate; Mario Toral; Carlos Altamirano; Demesio Antúnez; José Balmes; Gracia Barrios; Roser Bru; Eugenio Dittborn; Ernesto Fontesilla; Carlos Gallardo; Felipe Herrera; Carlos Leppe; Raúl Sotelo Sotomayor ; Jim Amaral; David Becker; Ivan Chermayeff; Warrington Colescott; Steven Cortright; Sheilla de Breteville; Milton Glaser; Juan Gómez Quiroz; John Grillo; Michael Hicks; Robert Kipniss; Karen Lamassonne; Mauricio Lasansky; Tomas Lasasnsky; Leonard Lehrer; Rusell K. Leong; Martin Levine; Bruce McCombs; Peter Milton; George Miyasaki; Frances Myers; Jim Nawara; Gabor Peterdi; Rudy Pozzatti; Charles Roth; Edward  Ruscha; Masaaki Sato; Steven Sorman; Sandy Walker; Lance Wyman ;Guillermo Trujillo; Antonio Alvarado; Ricardo Raúl Ceville; Julio Augusto Zachrisson ; Pedro Alcántara Herrán; Claudio Arango; Ever Astudillo; Antonio Barrera; Álvaro Barrios; Javier Iván Barrios; María Elena Bernal; Luis Caballero; Carlos Alberto Caicedo; Manuel Camargo; Juan Cárdenas; Santiago Cárdenas; José Claroz; Heriberto Cogollo; David Consuegra; Federman Contreras; Cecilia Coronel; María Cristina Cortés; Fabio Daza; Carlos Delgado; Hernándo del Villar; Dioscórides; Odorico Doglioni; Carlos Duque; María Eugenia Duque; Ana de Durán; María Víctoria Durán; Carlos Echeverry; Billy Escobar; Mercedes Amelia Escobar; Rodrigo Fernández; Umberto Giangrandi; Aníbal Gil; Patricia Gómez; Leonel Góngora; Beatriz González; Mario Gordillo; Antonio Grass; Álvaro Herazo; Enrique Hernández; Beatriz Jaramillo; Lorenzo Jaramillo; Luciano Jaramillo; Maripaz Jaramillo; Carlos Lersundy; Ángel Loochkartt; Francisco López; Hernán Lozano; Juan Manuel Lugo; Jorge Enrique Madriñán; Jorge Mantilla Caballero; Álvaro Marín Vieco; Alfonso Mateus; Jaime Mendoza; Uldarico Minotta; Pedro Miranda; Elena Mogollón; Óscar Muñoz; Luis Paz; Luis Fernando Peláez; Roberto Pizano; Rómulo Polo Flórez; Alnfonso Quijano; Francisco Ramírez; Luis Alfonso Ramírez; Saturnino Ramírez; Pedro Ramos; Ómar Rayo; Augusto Rendón; Emma Reyes; Alberto Rincón; Natalia Rivera; Mónica Meira; Francisco Rocca Lynn; Ofelia Rodríguez; Hernándo Rojas; Ana María Rueda; Bernardo Salcedo; Helio Salcedo; Silvia Salgado; Luigi Sandri; Urs Joaquín Schmid; Alberto Sierra Maya; Édgar Silva; Margarita Tamayo; Hernándo Tejada; Lucy Tejada; José Urbach; Gloria Uribe; Luis Fernando Valencia; Ramón Vanegas; Mary Anne Vaughan; Alicia Viteri; Gustavo Zalamea Traba; Elsa Zambrano; Hugo Zapata; Nirma Zárate ; Humberto Aquino; German Braun; Anselmo Carrera; Miguel Ángel Espinoza; Carlos Alberto González; Hernán Pazos; José Tola; Esther Vainstein ; Gesner Armand; Marie Jose Gardere; Jean Rene Jerome; Antonio Joseph; Patrick Vilaire ; Max Aruquipa; Hugo Rojas ; Pierre Ayot; Kenneth Caplan; Miljenko Horvat; Michael Leclair; William John Laing; George Raab; Serge Tousignant ; Myrna Báez; Lorenzo Homar; Antonio Martorell; Félix Beltrán; Toa Castellanos; Joaquín Ferrer; Flavio Garciandía; Raúl Milián;Wifredo Lam; René Portocarrero; Maríano Rodríguez ; Nadia Benatar; Susy Dembo; Alexis Gorodine; Felipe Herrera; Saúl Huerta; Susy Iglicki; Gladys Meneses; Luis Adrián León; Antonio Lazo; Barry Ian Laughlin; Francisco Quilici; Édgar Sánchez ; Luis Camnitzer; Raúl Cattelani; Isabel Easton; Naúl Ojeda; Mario Sagradini; Luis Solari; Lily Salvo ; Alberto Castro; Eduardo Cohen; Vita Giorgi; Carlos García Estrada; Manuel Marín; Ismael Martínez Guardado; Aristides Mateos; Germán Montalvo; José Luis Vicent; María Shelley; Nunik Sauret; Ivone Couto; Arlindo Daibert Amaral; Liliane Dardot; Paulo Tibirica de Andrade; León Ferrari; Jair Glass; Carmela Gross; Odetto Guersoni; Marlene Hori; Carlos Evandro Jardim; Wilma Martins Morales; Massau Nakakubo; Ricardo Ohtake; Gerty Sarue; Mira Schendel; Regina Silveira; José Braz; Uzuelle de Morais ; Washigton Eduardo Iza; Ramiro Jácome; Nelson Román; Nicolás Svistoonoff ; Bernardo Krasnianski;Michel Vandame Blond ","IV Bienal Americana de Artes Gráficas",,"Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,5,1981,bienal,colectiva,periodica,
75,"IV Bienal de Arte de Bogotá - Bogotá - 1994","Jorge Acero Laschevsky; Alberto Baraya; Adolfo Cifuentes; Wilson Díaz; Andrea Echeverri; Beatriz Franco; Carmen Hoyos; Gloria Jaramillo; Juan Leal Ruiz; Germán Martínez; Ana Claudia Múnera; Miguel Angel Puentes; Carlos Quintero; Guillermo Quintero; Diana Rico; Luis Alberto Rincón; Mauricio Alberto Calixto Sandoval; Andrés Sosa; Gustavo Turizzo; Carlos Uribe ; José Omar Valbuena","IV Bienal de Arte de Bogotá",,"Museo de Arte Moderno de Bogotá ; Alcaldía Mayor de Bogotá; Instituto Distrital de Bogotá","Museo de Arte Moderno de Bogotá",Colombia,Bogotá,9,1994,bienal,colectiva,periodica,
252,"IV Bienal de Arte de Medellín - Medellín  - 1981","Miguel Ángel Rojas","IV Bienal de Arte de Medellín",,"Corporación Bienal de arte de Medellín; Cámara de Comercio de Medellín; Suramericana de Seguros; Coltabaco; Fabricato; Banco Comercial Antioqueño","Palacio de Exposiciones",Colombia,"Medellín ",5,1981,bienal,colectiva,temporal,
253,"IV Bienal Latinoamericana de Artes Gráficas de Puerto Rico - San Juan de Puerto Rico - 1979","Miguel Ángel Rojas ;","IV Bienal Latinoamericana de Artes Gráficas de Puerto Rico",,"Museo de Arte de Puerto Rico","Museo de Arte de Puerto Rico","Puerto Rico","San Juan de Puerto Rico",5,1979,bienal,colectiva,temporal,
76,"IV Festival Internacional de Arte de Cali - 5 Actitudes - Cali - 1993","Rafael Ortiz ;Jorge Rodríguez Aguilar; Alejandro Ospina; Luz Ángela Lizarazo; Claudia Víctoria ; Olga Silva","IV Festival Internacional de Arte de Cali - 5 Actitudes",,"Galería Jenny Vilá","Galería Jenny Vilá",Colombia,Cali,5,1993,festival,colectiva,periodica,
77,"IV Salón de Arte Joven - Bogotá - 1994","Óscar Achury; Franklin Aguirre; Ricardo Amaya; Javier Almanza; Nestor Ricardo Amortegui; Fernando Arias; Gabriel Bohorquez; Patricia Bravo; Antonio J. Cadavid; Constanza Camelo; Mauricio Alberto Calixto Sandoval; Boris Cardenas; Leonel Castañeda; Alejandro Castaño; Javier Castellanos; Felix Castillo; Marcela Castro; Adolfo Cifuentes; Wilson Díaz; Miriam Espinosa; Lina María Espinosa; Emilio Esteban Prada; Carlos Franco; Andres Fresneda; Lorenzo Freydell; María Cecilia Galindo; Luisa Fernanda Giraldo; Carlos Gómez; Nelson Gómez; Pedro Pablo Gómez; Ricardo Gonzalez; Grupo Jaime Ávila Ferrer y Penelope Richardson; Grupo Universidad de Antioquia; Aldo Hollman; Silvia Ibarra; Carlos Jacanamijoy; Adriana Jaramillo; Gloria Jaramillo; Ma. Costanza Linares; María Adelaida López; Sergio Martinez; Carolina Mayorga; Francisco J. Mejia; Delcy Morelos; Mauricio Neira; Bernardo Ortiz; Lucas Ospina; Héctor Pabón; Édgar Quiroz; Ernesto Restrepo; Roberto Restrepo ; Luis Alberto Rincón; Luis Fernando Robles; Manuel Romero; Miguel Rojas; Fernando Rubio; Jimena Rueda; Santiago Rueda; María Ruiz; Óscar Salamanca; Pablo Santana; Guiomar Silvia; Adriana María Soler; Andrea Soler; Milton Torres; Fernando Uhía; Fabio Valencia Villegas; María Helena Vargas; Carlos Mario Vélez; Alfredo Virguez; Mario Zabaleta; Catalina Mejía ","IV Salón de Arte Joven","Carmen María Jaramillo; Carolina Ponce de León; Gustavo Zalamea Traba","Museo de Arte Moderno de Bogotá",Corferias,Colombia,Bogotá,12,1994,salón,colectiva,periodica,curador
78,"IV Salón Septiembre - Popayán - 1990","Pablo Van Wong ;","IV Salón Septiembre",,"Banco de la República","Banco de la República - Popayán",Colombia,Popayán,,1990,exposición,colectiva,periodica,
254,"IX Festival Internacional de Arte de Cali - Cali - 1999","Eduardo Mondragón;Pedro Alcántara Herrán; Óscar Muñoz; Cristina Llano; Enrique Buenaventura; Carlos Mayolo; Elías Heim; Danilo Dueñas; Pablo Van Wong; Luis Ospina","IX Festival Internacional de Arte de Cali","Miguel González","Dirección de Cultura de Cali","Centro Cultural de Cali",Colombia,Cali,9,1999,festival,colectiva,temporal,curador
79,"IX Festival internacional de arte de Cali - Veleidades - Cali - 1999","Ernesto Ordoñez;Ana María Millán ; Leonardo Herrera; Geovanni Vargas","IX Festival internacional de arte de Cali - Veleidades","Miguel González","Festival Internacional de Arte de Cali ; Proartes","Centro Cultural de Cali",Colombia,Cali,9,1999,festival,colectiva,periodica,curador
80,"IX Festival Internacional de Arte de Cali-Cadáveres Exquisitos - Cali - 1999","Ever Astudillo ;Pedro Alcántara Herrán; Óscar Muñoz; Cristina Llano; Enrique Buenaventura; Carlos Mayolo; Elías Heim; Danilo Dueñas; Pablo Van Wong; Luis Ospina;Leonardo Herrera; Geovanni Vargas","IX Festival Internacional de Arte de Cali-Cadáveres Exquisitos","Miguel González","Cámara de Comercio de Cali","Cámara de Comercio de Cali",Colombia,Cali,9,1999,festival,colectiva,periodica,curador
81,"IX Salón de Artistas Arturo y Rebeca Rabinovich - Medellín  - 1989","Ana Claudia Múnera;Jaime Ávila Ferrer; Ricardo Bongue; Alejandro Castaño; Cristóbal Castro; Álvaro Correa; Mauricio Cuartas ; Fabio Franco; José Antonio Franco; Jorge González; Grupo U. de A. Facultad de Artes; Gupor U. Nal.carrera de artes plásticas Med.; Miguel Antonio Huertas; Albeiro Londoño; Luis Germán Londoño; Diego Mendoza; Marta Miranda; Marcela Monsalve; Delcy Morelos;Ana Claudia Múnera; Juan Eduardo Santos; Guiomar Silva; Catalina Toro; Jorge Alberto Toro; Constanza Triana; Claudia Víctoria ; Olga Silva; John Jairo Valencia; José Antonio Vélez","IX Salón de Artistas Arturo y Rebeca Rabinovich","Jesús Gaviria;  Jorge Velásquez; Clemencia Echeverri; Olga Cecilia Guzmán; Fabio Antonio Ramírez; Jesús Gaviria","Museo de Arte Moderno de Medellín ; Fundación Arturo y Rebeca Rabinovich","Museo de Arte Moderno de Medellín",Colombia,"Medellín ",10,1989,salón,colectiva,periodica,"jurado selección"
82,"IX Stand de Arte  - Cali - 1985","Ever Astudillo ","IX Stand de Arte ",,Proartes,"Gimnasio del Pueblo",Colombia,Cali,11,1985,feria,colectiva,periodica,
372,"Jorge Acero Laschevsky - Exposición fotográfica  - Cali - 2000","Jorge Acero Laschevsky","Exposición fotográfica ",,Proartes,"Casa Proartes",Colombia,Cali,9,2000,exposición,individual,temporal,
373,"Jorge Montealegre - Colección de otoño - París - 1983","Jorge Montealegre","Colección de otoño",,,"Gran Palacio de París",Francia,París,3,1983,exposición,individual,temporal,
374,"Jorge Montealegre - Dibujos de Montealegre - Cali - 1980","Jorge Montealegre","Dibujos de Montealegre",,"Galería La Mancha Blanca","Galería La Mancha Blanca",Colombia,Cali,5,1980,exposición,individual,temporal,
375,"Jorge Montealegre - Exposición - Cali - 1982","Jorge Montealegre",Exposición,,"Galeria Espacios","Galeria Espacios",Colombia,Cali,4,1982,exposición,individual,temporal,
376,"Jorge Montealegre - Montealegre - Cali - 1992","Jorge Montealegre",Montealegre,,"Galería de Arte Moderno Álvaro Vanegas","Galería de Arte Moderno Álvaro Vanegas",Colombia,Cali,11,1992,exposición,individual,temporal,
377,"Jorge Montealegre - Montealegre, pinturas recientes - Cali - 1997","Jorge Montealegre","Montealegre, pinturas recientes",,"Galería de Arte Moderno Álvaro Vanegas","Galería de Arte Moderno Álvaro Vanegas",Colombia,Cali,5,1997,exposición,individual,temporal,
378,"Jorge Montealegre - Serie de Actos - Bogotá - 1981","Jorge Montealegre","Serie de Actos",,"Galería Imaginaria","Galería Imaginaria",Colombia,Bogotá,3,1981,exposición,individual,temporal,
379,"José Antonio Suárez  - Exposición - Bogotá - 1991","José Antonio Suárez ",Exposición,,"Galería Garcés Velásquez","Galería Garcés Velásquez",Colomba,Bogotá,7,1991,exposición,individual,temporal,
380,"José Antonio Suárez  - Exposición - Medellín - 1999","José Antonio Suárez ",Exposición,,"Suramericana de Seguros","Sala de Arte de Suramericana",Colombia,Medellín,10,1999,exposición,individual,temporal,
381,"José Antonio Suárez  - Misterios del pequeño mundo  - Bogotá - 2000","José Antonio Suárez ","Misterios del pequeño mundo ",,"Galería Sextante","Galería Sextante",Colombia,Bogotá,,2000,exposición,individual,temporal,
382,"José Antonio Suárez  - Obra sobre papel - Cali - 1992","José Antonio Suárez ","Obra sobre papel","Miguel González","Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,10,1992,exposición,individual,temporal,curador
365,"José Horacio Martínez  - El público entusiasta - Bogotá - 1995","José Horacio Martínez ","El público entusiasta",,"Galería El Museo","Galería El Museo",Colombia,Bogotá,10,1995,exposición,individual,temporal,
366,"José Horacio Martínez  - Exposición - Bogotá - 1990","José Horacio Martínez ",Exposición,,"Galería Valenzuela y Klenner","Galería Valenzuela y Klenner",Colombia,Bogotá,8,1990,exposición,individual,temporal,
367,"José Horacio Martínez  - Exposición - Bogotá - 1994","José Horacio Martínez ",Exposición,,"Galería Valenzuela y Klenner","Galería Valenzuela y Klenner",Colombia,Bogotá,3,1994,exposición,individual,temporal,
368,"José Horacio Martínez  - Exposición de José Horacio Martínez - Cali - 1996","José Horacio Martínez ","Exposición de José Horacio Martínez","Miguel González","Museo de Arte Moderno La Tertulia; Colcultura; Galería El Museo","Museo de Arte Moderno La Tertulia",Colombia,Cali,5,1996,exposición,individual,temporal,curador
